t,p,v,a
0.4000000000000003,0.9407570698729,0.49635036496350127,-1.0000000000000002
0.4010000000000003,0.942399071089445,0.48885036496350126,-1.0000000000000002
0.4020000000000003,0.9440160723059898,0.48135036496350125,-1.0000000000000002
0.4030000000000003,0.945608073522535,0.47385036496350125,-1.0000000000000002
0.4040000000000003,0.9471750747390799,0.46635036496350124,-1.0000000000000002
0.4050000000000003,0.948717075955625,0.45885036496350123,-1.0000000000000002
0.4060000000000003,0.95023407717217,0.4513503649635012,-1.0000000000000002
0.4070000000000003,0.9517260783887149,0.4438503649635012,-1.0000000000000002
0.4080000000000003,0.95319307960526,0.4363503649635012,-1.0000000000000002
0.4090000000000003,0.954635080821805,0.4288503649635012,-1.0000000000000002
0.4100000000000003,0.95605208203835,0.4213503649635012,-1.0000000000000002
0.4110000000000003,0.9574440832548949,0.4138503649635012,-1.0000000000000002
0.4120000000000003,0.95881108447144,0.4063503649635012,-1.0000000000000002
0.4130000000000003,0.960153085687985,0.3988503649635012,-1.0000000000000002
0.4140000000000003,0.9614700869045301,0.3913503649635012,-1.0000000000000002
0.4150000000000003,0.9627620881210751,0.38385036496350117,-1.0000000000000002
0.4160000000000003,0.9640290893376201,0.37635036496350116,-1.0000000000000002
0.4170000000000003,0.965271090554165,0.36885036496350115,-1.0000000000000002
0.4180000000000003,0.9664880917707099,0.36135036496350115,-1.0000000000000002
0.4190000000000003,0.967680092987255,0.35385036496350114,-1.0000000000000002
0.4200000000000003,0.9688470942038001,0.34635036496350113,-1.0000000000000002
0.4210000000000003,0.969989095420345,0.3388503649635011,-1.0000000000000002
0.4220000000000003,0.9711060966368901,0.3313503649635011,-1.0000000000000002
0.4230000000000003,0.972198097853435,0.3238503649635011,-1.0000000000000002
0.4240000000000003,0.97326509906998,0.3163503649635011,-1.0000000000000002
0.4250000000000003,0.974307100286525,0.3088503649635011,-1.0000000000000002
0.4260000000000003,0.97532410150307,0.3013503649635011,-1.0000000000000002
0.4270000000000003,0.9763161027196151,0.2938503649635011,-1.0000000000000002
0.4280000000000003,0.97728310393616,0.2863503649635011,-1.0000000000000002
0.4290000000000003,0.9782251051527051,0.278850364963501,-1.0000000000000002
0.4300000000000003,0.97914210636925,0.271350364963501,-1.0000000000000002
0.4310000000000003,0.9800341075857951,0.263850364963501,-1.0000000000000002
0.43200000000000033,0.98090110880234,0.256350364963501,-1.0000000000000002
0.43300000000000033,0.981743110018885,0.248850364963501,-1.0000000000000002
0.43400000000000033,0.9825601300282971,0.24137573533387133,-0.9898518518518463
0.43500000000000033,0.9833524060905212,0.2340089297783158,-0.9746296296296241
0.43600000000000033,0.9841203164120044,0.22675629088942695,-0.9594074074074019
0.43700000000000033,0.9848642415483024,0.21961781866720476,-0.9441851851851797
0.43800000000000033,0.985584562054971,0.21259351311164926,-0.9289629629629574
0.43900000000000033,0.9862816584875654,0.2056833742227604,-0.9137407407407352
0.44000000000000034,0.9869559114016412,0.1988874020005382,-0.8985185185185129
0.44100000000000034,0.987607701352754,0.1922055964449827,-0.8832962962962907
0.44200000000000034,0.9882374088964596,0.18563795755609383,-0.8680740740740683
0.44300000000000034,0.9888454145883132,0.17918448533387166,-0.8528518518518463
0.44400000000000034,0.9894320989838706,0.17284517977831612,-0.837629629629624
0.44500000000000034,0.9899978426386873,0.16662004088942728,-0.8224074074074018
0.44600000000000034,0.9905430261083187,0.1605090686672051,-0.8071851851851795
0.44700000000000034,0.9910680299483204,0.15451226311164956,-0.7919629629629573
0.44800000000000034,0.9915732347142481,0.14862962422276071,-0.776740740740735
0.44900000000000034,0.9920590209616574,0.14286115200053856,-0.7615185185185127
0.45000000000000034,0.9925257692461036,0.13720684644498302,-0.7462962962962905
0.45100000000000035,0.9929738601231424,0.13166670755609416,-0.7310740740740684
0.45200000000000035,0.9934036741483293,0.12624073533387198,-0.7158518518518461
0.45300000000000035,0.9938155918772201,0.12092892977831649,-0.7006296296296238
0.45400000000000035,0.99420999386537,0.11573129088942763,-0.6854074074074016
0.45500000000000035,0.9945872606683348,0.11064781866720544,-0.6701851851851793
0.45600000000000035,0.9949477728416699,0.10567851311164991,-0.6549629629629571
0.45700000000000035,0.9952919109409311,0.10082337422276108,-0.6397407407407348
0.45800000000000035,0.9956200555216734,0.09608240200053891,-0.6245185185185126
0.45900000000000035,0.9959325871394531,0.09145559644498338,-0.6092962962962905
0.46000000000000035,0.9962298863498252,0.08694295755609452,-0.5940740740740682
0.46100000000000035,0.9965123337083456,0.08254448533387235,-0.578851851851846
0.46200000000000035,0.9967803097705696,0.07826017977831684,-0.5636296296296237
0.46300000000000036,0.9970341950920529,0.07409004088942797,-0.5484074074074015
0.46400000000000036,0.997274370228351,0.0700340686672058,-0.5331851851851792
0.46500000000000036,0.9975012157350194,0.06609226311165028,-0.517962962962957
0.46600000000000036,0.9977151121676139,0.06226462422276144,-0.5027407407407348
0.46700000000000036,0.9979164400816897,0.05855115200053926,-0.4875185185185125
0.46800000000000036,0.9981055800328026,0.054951846444983715,-0.47229629629629033
0.46900000000000036,0.998282912576508,0.05146670755609489,-0.4570740740740681
0.47000000000000036,0.9984488182683617,0.048095735333872736,-0.44185185185184583
0.47100000000000036,0.998603677663919,0.04483892977831719,-0.4266296296296236
0.47200000000000036,0.9987478713187358,0.041696290889428334,-0.4114074074074014
0.47300000000000036,0.9988817797883672,0.03866781866720617,-0.39618518518517915
0.47400000000000037,0.9990057836283689,0.035753513111650675,-0.3809629629629569
0.47500000000000037,0.9991202633942966,0.032953374222761816,-0.36574074074073465
0.47600000000000037,0.9992255996417059,0.030267402000539623,-0.35051851851851246
0.47700000000000037,0.999322172926152,0.027695596444984122,-0.3352962962962902
0.47800000000000037,0.9994103638031909,0.025237957556095286,-0.32007407407406796
0.47900000000000037,0.9994905528283778,0.022894485333873088,-0.30485185185184577
0.48000000000000037,0.9995631205572686,0.020665179778317555,-0.2896296296296235
0.48100000000000037,0.9996284475454186,0.018550040889428743,-0.27440740740740127
0.4820000000000004,0.9996869143483833,0.016549068667206596,-0.2591851851851789
0.4830000000000004,0.9997389015217184,0.014662263111651058,-0.2439629629629567
0.4840000000000004,0.9997847896209796,0.012889624222762242,-0.22874074074073444
0.4850000000000004,0.9998249592017221,0.011231152000540062,-0.21351851851851222
0.4860000000000004,0.9998597908195016,0.009686846444984548,-0.19829629629629
0.4870000000000004,0.9998896650298739,0.008256707556095672,-0.18307407407406776
0.4880000000000004,0.9999149623883941,0.006940735333873516,-0.16785185185184553
0.4890000000000004,0.9999360634506181,0.005738929778318025,-0.1526296296296233
0.4900000000000004,0.9999533487721015,0.004651290889429172,-0.13740740740740107
0.4910000000000004,0.9999671989083996,0.0036778186672069557,-0.12218518518517882
0.4920000000000004,0.999977994415068,0.0028185131116514883,-0.10696296296295658
0.4930000000000004,0.9999861158476624,0.0020733742227626584,-0.09174074074073436
0.4940000000000004,0.9999919437617383,0.0014424020005404659,-0.07651851851851213
0.4950000000000004,0.9999958587128512,0.0009255964449849663,-0.06129629629628989
0.4960000000000004,0.9999982412565567,0.0005229575560961042,-0.046074074074067654
0.4970000000000004,0.9999994719484103,0.000234485333873935,-0.030851851851845424
0.4980000000000004,0.9999999313439677,6.017977831843102e-05,-0.01562962962962319
0.4990000000000004,0.9999999999987843,4.088942959223907e-08,-0.0004074074074009578
0.5000000000000003,1.0000000000000004,2.7755575615628914e-17,0.0
